Station,lat,lon
Good Hope Rd & MLK Ave SE,38.867373,-76.988039
S Glebe Rd & Potomac Ave,38.8426,-77.0502
Rosedale Rec Center,38.897808,-76.979634
Georgetown Harbor / 30th St NW,38.902268,-77.059117
1st & L St NW,38.903819,-77.011987
Roosevelt Island,38.896553,-77.06714
Reston Pkwy & Bennington Woods Rd,38.973625,-77.351837
Mississippi Ave & 19th St SE / THEARC,38.84377,-76.97557
Ring Rd & North Shore Dr,38.970807,-77.326761
Fishers Ln & Rock Creek Mill Rd,39.0629,-77.113454
21st St & N Pierce St,38.898984,-77.078317
Holmes Run Pkwy & N Pickett St,38.814305,-77.11893
Rhode Island & Montana Ave NE,38.9243,-76.9859
Southern Ave Metro,38.840107,-76.9753
Anacostia Ave & East Capitol St NE,38.890461,-76.96128
14th & Harvard St NW,38.9268,-77.0322
Calvert & Biltmore St NW,38.923203,-77.047637
Lamont & Mt Pleasant NW,38.9319,-77.0388
21st & I St NW,38.900711,-77.046449
14th St & Spring Rd NW,38.9375,-77.0328
John McCormack Dr & Michigan Ave NE,38.9346,-76.9955
5th & K St NW,38.90304,-77.019027
19th & East Capitol St SE,38.8896,-76.9769
Randle Circle & Minnesota Ave SE,38.878,-76.9607
Minnesota Ave Metro/DOES,38.897063,-76.947446
Nannie Helen Burroughs & Minnesota Ave NE,38.901385,-76.941877
19th & E Street NW,38.8952,-77.0436
4th & W St NE,38.919077,-77.000648
10th & U St NW,38.9172,-77.0259
20th St & Florida Ave NW,38.9154,-77.0446
Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444
New Hampshire Ave & Ward Pl NW,38.905711,-77.047318
17th & K St NW,38.90276,-77.03863
3rd & D St SE,38.8851,-77.0023
Potomac & Pennsylvania Ave SE,38.8803,-76.9862
13th & E St SE,38.882915,-76.987907
17th & Corcoran St NW,38.9121,-77.0387
Van Ness Metro / UDC,38.944551,-77.063896
Florida Ave & R St NW,38.9126,-77.0135
Ward Circle / American University,38.938736,-77.087171
Wisconsin Ave & Newark St NW,38.934881,-77.072755
14th St Heights / 14th & Crittenden St NW,38.947774,-77.032818
Eastern Market / 7th & North Carolina Ave SE,38.886952,-76.996806
14th St & New York Ave NW,38.899632,-77.031686
Benning Branch Library,38.894,-76.947974
USDA / 12th & C St SW,38.886277,-77.028242
12th & Newton St NE,38.933668,-76.991016
21st & E St NW,38.896114,-77.046615
L'Enfant Plaza / 7th & C St SW,38.886266,-77.022241
Tenleytown / Wisconsin Ave & Albemarle St NW,38.947607,-77.079382
13th & H St NE,38.900427,-76.98825
Convention Center / 7th & M St NW,38.905737,-77.02227
Harvard St & Adams Mill Rd NW,38.927872,-77.043358
18th & L St NW,38.903741,-77.042452
C & O Canal & Wisconsin Ave NW,38.90375,-77.06269
D St & Maryland Ave NE,38.894841,-76.995916
34th St & Wisconsin Ave NW,38.916442,-77.0682
13th St & New York Ave NW,38.900283,-77.029822
8th & H St NW,38.8997,-77.023086
6th & H St NE,38.899972,-76.998347
3rd & H St NE,38.900412,-77.001949
Bladensburg Rd & Benning Rd NE,38.900413,-76.982872
4th & East Capitol St NE,38.889955,-77.000349
Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355
13th & D St NE,38.894832,-76.987633
14th & D St NW / John A Wilson Building,38.894514,-77.031617
17th & K St NW / Farragut Square,38.902061,-77.038322
20th & O St NW / Dupont South,38.908905,-77.04478
North Capitol St & F St NW,38.897446,-77.009888
36th & Calvert St NW / Glover Park,38.922581,-77.070334
11th & F St NW,38.897857,-77.026975
23rd & E St NW ,38.896104,-77.049882
Fairfax Village,38.86559,-76.952103
Columbia Rd & Belmont St NW,38.920669,-77.04368
Rhode Island & Connecticut Ave NW,38.905996,-77.039802
4th & C St SW,38.886372,-77.017701
4th & E St SW,38.88412,-77.017445
3rd & G St SE,38.881185,-77.001828
7th & R St NW / Shaw Library,38.912719,-77.022155
9th & Upshur St NW,38.9418,-77.0251
1st & Rhode Island Ave NW,38.915417,-77.012289
California St & Florida Ave NW,38.917761,-77.04062
3000 Connecticut Ave NW / National Zoo,38.930282,-77.055599
Anacostia Ave & Benning Rd NE / River Terrace ,38.896544,-76.96012
15th St & Massachusetts Ave SE,38.88732,-76.983569
10th & K St NW,38.9024,-77.02622
39th & Calvert St NW / Stoddert,38.922649,-77.077271
1st & Washington Hospital Center NW,38.928743,-77.012457
6th St & Indiana Ave NW,38.894573,-77.01994
Good Hope Rd & 14th St SE,38.866611,-76.985238
GMU/Fairfax Dr & Kenmore St,38.884703,-77.100302
Gallaudet / 8th St & Florida Ave NE,38.90509,-76.9941
20th & L St NW,38.903584,-77.044789
12th & L St NW,38.903819,-77.0284
Pimmit Dr & Los Pueblos Ln,38.900371,-77.205428
14th & Q St NW,38.910674,-77.03188
Castle Blvd & Castle Ln,39.085314,-76.940547
Grant Circle,38.942025,-77.018221
2nd & V St SW / James Creek Marina,38.863743,-77.013814
Fleet St & Waterfront St,38.782633,-77.016059
10th & Quincy St NE / Turkey Thicket Rec,38.937849,-76.993509
25th St & Pennsylvania Ave NW,38.903827,-77.053485
Gravelly Point,38.865029,-77.039511
Wilson Blvd & N Vermont St,38.879477,-77.114563
King St & Kenwood Ave,38.824793,-77.085066
Wilson Blvd & N Quinn St,38.893993,-77.07857
Fairfax Dr & Wilson Blvd,38.885801,-77.097745
Wilson Blvd & N Uhle St,38.891696,-77.0846
Sunset Hills Rd & Discovery Square,38.95534,-77.357611
19th & Savannah St SE,38.84623,-76.97703
Westpark & Jones Branch Dr,38.924437,-77.217664
Westpark & Park Run Dr,38.928919,-77.225394
Temporary Rd & Old Reston Ave,38.960084,-77.353414
South Dakota Ave & Bladensburg Rd NE,38.9252,-76.964896
Chillum Rd & Riggs Rd / Riggs Plaza,38.961737,-76.995922
Crystal Dr & 23rd St S,38.852929,-77.049723
New Hampshire & Lockwood,39.039102,-76.991824
Kennebec St & 11th St N,38.880992,-77.135271
Long Bridge Aquatic Center,38.870561,-77.044095
Franklin St & S Washington St,38.798133,-77.0487
11th & V St NW,38.918199,-77.027171
Glebe Rd & 11th St N,38.883921,-77.116817
Crystal Dr & 15th St S,38.861056,-77.049417
District Ave & Strawberry Ln/Mosaic Market Garage,38.872642,-77.230632
Langston Blvd & N Scott St,38.897612,-77.080851
Mount Vernon Ave & Bruce St,38.841291,-77.063093
4th & D St NW / Judiciary Square,38.895344,-77.016106
Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,38.935839,-77.106913
Westover Library / Washington Blvd & N McKinley Rd,38.886048,-77.142317
14th St & Rhode Island Ave NW,38.9086,-77.0323
Hartland Rd & Harte Pl,38.878601,-77.222808
10th St & Constitution Ave NW,38.893028,-77.026013
Washington Blvd & N Frederick St,38.884829,-77.127671
Eastern Market Metro / Pennsylvania Ave & 8th St SE,38.884095,-76.995234
Washington Blvd & 7th St N,38.88081,-77.090792
18th & New Hampshire Ave NW,38.911268,-77.041829
Pentagon Row Plaza / Army Navy Dr & Joyce St,38.863314,-77.063416
5th & Morse St NE,38.907287,-76.999167
3rd & M St SE,38.876823,-77.002161
Park Pl & Rock Creek Church Rd NW,38.937135,-77.019125
Anacostia Library,38.865784,-76.9784
20th & E St NW,38.8963,-77.045
S Troy St & 26th St S,38.847977,-77.075104
15th & M St NW,38.905424,-77.034674
Connecticut Ave & Macomb St NW / Cleveland Park,38.933626,-77.05753
Congressional Ln & E Jefferson St,39.06219,-77.129235
19th St & Pennsylvania Ave NW,38.9003,-77.0429
Virginia Hospital Center,38.887914,-77.128015
Anacostia Roller Skating Pavilion,38.878771,-76.97093
Westpark Dr & Leesburg Pike,38.92403,-77.235955
Clarendon Metro / Wilson Blvd & N Highland St,38.88701,-77.095257
Columbus Ave & Tribeca St,39.125828,-77.167059
Barton St & 10th St N,38.884961,-77.08777
Greensboro & Pinnacle Dr,38.92245,-77.23034
Thomas Circle,38.9059,-77.0325
Blueridge Ave & Elkin St,39.04313,-77.05006
M St & Delaware Ave NE,38.905691,-77.003201
Rosslyn Metro / Wilson Blvd & N Moore St,38.896087,-77.071452
N. Beauregard St. & Berkley St.,38.841548,-77.107734
Twinbrook Metro,39.062041,-77.120776
15th St & N Scott St,38.89054,-77.08095
28th St & S Meade St,38.846222,-77.069275
N Pitt St & Montgomery St,38.814031,-77.042817
Columbia Pike & S George Mason Dr,38.859306,-77.102019
N Roosevelt St & Roosevelt Blvd,38.878085,-77.153953
Eckington Pl & Q St NE,38.910972,-77.00495
Adams Mill & Columbia Rd NW,38.922849,-77.042525
10th & E St NW,38.895914,-77.026064
Gatehouse Rd & Telestar Ct,38.868536,-77.225262
Riggs Rd & East West Hwy,38.9725,-76.9807
Dunn Loring Metro,38.8828,-77.2283
Minnesota Ave & R St SE,38.869337,-76.978519
Stewart & April,39.044944,-76.981155
Valley Ave & Wheeler Rd SE,38.836646,-76.993589
Arlington Blvd & Allen St,38.866315,-77.199799
Wilson Blvd & N Franklin Rd,38.8904,-77.0889
Rockville Pike & Old Georgetown Rd,39.049765,-77.11368
Town Center Pkwy & Bowman Towne Dr,38.962524,-77.361902
West Hyattsville Metro,38.955349,-76.968084
Braddock Rd Metro South,38.813474,-77.053734
S Kenmore St & 24th St S,38.848454,-77.084918
14th & V St NW,38.917765,-77.032096
Stewart Ln & Old Columbia Pike,39.045652,-76.985438
Woodley Park Metro / Calvert St & Connecticut Ave NW,38.923389,-77.051833
N Oak St & W Broad St,38.88837,-77.179832
George Mason Dr & Wilson Blvd,38.87887,-77.1207
Kennedy Center,38.897293,-77.05557
N Veitch St & 20th St N,38.896923,-77.086502
Amherst Ave & Prichard Rd,39.035965,-77.048395
10th & H St NE,38.899984,-76.992725
Arlington Blvd & S George Mason Dr,38.869442,-77.104503
7th St & Florida Ave NW,38.916137,-77.022003
Crystal City Metro / 18th St & S Bell St,38.857785,-77.051698
S Four Mile Run Dr & Shirlington Rd,38.8444,-77.085931
Columbia Pike & Monroe St,38.860344,-77.093672
Tysons Metro North,38.920939,-77.222115
Jones Branch Drive & Scotts Crossing Rd,38.928502,-77.215624
9th St & Pennsylvania Ave NW,38.89428,-77.023979
1st & S Capitol St SE / Oxon Run Trail,38.824481,-77.005497
Good Hope & Naylor Rd SE,38.861663,-76.969184
11th & Girard St NW,38.925636,-77.027112
Ridge Heights Rd & Seahawks Dr,38.936061,-77.337775
Metro Center / 12th & G St NW,38.898326,-77.027959
St. Elizabeths West Campus/DHS ,38.853124,-77.005174
14th St & Luzon Ave NW,38.969489,-77.033509
Oak Leaf & Lockwood,39.037981,-76.994539
Madrillon Rd & Boss St,38.910016,-77.226266
9th & G St NW,38.898097,-77.023924
Ridge Rd Community Center,38.876227,-76.940981
10th St & Rhode Island Ave NE,38.922489,-76.99267
11th & Kenyon St NW,38.929464,-77.027822
12th & Varnum St NE,38.943596,-76.990157
Half & Water St SW,38.866277,-77.010551
Baron Cameron Ave & North Hampton Ave,38.966344,-77.359341
King St & W Braddock Rd,38.827674,-77.088985
8th & V St NW,38.917716,-77.022684
Tanner Park,38.911214,-77.002257
Reston Pkwy & Spectrum Dr,38.964208,-77.35428
Arlington Blvd & Ft Myer Dr,38.890863,-77.074893
W&OD Trail & Explorer St/Reston Bus Station,38.957037,-77.359718
N Quincy St & Glebe Rd,38.876393,-77.107735
19th & I St NW,38.901633,-77.043386
Ballston Metro / Stuart St & 9th St N,38.881044,-77.111768
Ridge Heights and Owl Cove Ln,38.933923,-77.331653
Fort Lincoln Dr & 33rd Pl NE,38.921641,-76.955687
New Jersey Ave & F St NW,38.897108,-77.011616
1st & M St SE,38.876893,-77.006072
Ridge Rd & Southern Ave SE,38.872976,-76.935246
1st & I St SE,38.878854,-77.005727
Washington Blvd & Walter Reed Dr ,38.873219,-77.082104
4th & G St SW,38.881117,-77.017699
Washington-Liberty High School / N Stafford St & Generals Way,38.888282,-77.111066
S Jordan St & Venable St,38.811361,-77.109975
Eads St & 22nd St S,38.854381,-77.053412
11th & C St SE,38.885908,-76.991476
Green Range Dr and Glade Dr,38.937146,-77.367868
Washington Blvd & 10th St N,38.884734,-77.093485
Perry & 35th St,38.936213,-76.960054
Iwo Jima Memorial / Meade & 14th St N,38.88992,-77.071301
Massachusetts Ave & 6th St NE,38.892934,-76.998273
Wilson Blvd & Ft Myer Dr,38.8946,-77.072305
Maine Ave & 7th St SW,38.878694,-77.023054
Merrilee Dr & Lauren Elizabeth Lane,38.878572,-77.230766
4th & Florida Ave NE,38.907316,-77.000698
Reed & Edison,38.83728,-77.060899
Lincoln Memorial,38.888255,-77.049437
14th & Otis Pl NW,38.934405,-77.032687
Becontree Ln & Goldenrain Ct,38.966848,-77.329282
E Fairfax St & S Washington St,38.880612,-77.171891
Market St & St Francis St,38.95866,-77.361516
N Lynn St & Fairfax Dr,38.89386,-77.070862
S Randolph St & Campbell Ave,38.840654,-77.088659
Oglethorpe St & 42nd Ave,38.959361,-76.946361
Van Dorn Metro,38.800077,-77.129943
Kingman Island/The Fields at RFK,38.895955,-76.967845
8th & H St NE,38.899942,-76.994897
37th & Ely Pl SE,38.883011,-76.949709
Spring Hill Metro,38.929261,-77.240654
14th & Upshur St NW,38.942475,-77.032678
Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888774,-77.028694
Golf Course Sq and Golf Course Dr,38.944013,-77.353552
Emma Lee St & Morris St,38.877818,-77.209421
Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,38.915,-77.0078
Army Navy Dr & Fern St,38.864838,-77.056873
Marymount University / Yorktown Blvd & 26th St N,38.904252,-77.127776
North Village and Park Garden,38.983199,-77.341823
Mt Vernon Trail & S. Washington St.,38.793065,-77.049436
7th & F St NW / National Portrait Gallery,38.897283,-77.022191
Commonwealth and Reed,38.836838,-77.057274
Key West Ave & Great Seneca Hwy,39.105642,-77.20386
McLean Metro,38.924002,-77.208127
East Falls Church Metro / Sycamore St & 19th St N,38.885321,-77.156427
New Hampshire & Kirklynn Ave,38.988101,-76.988422
