Station,lat,lon
Savaanstraat 78,51.0486187,3.7234384
Haspelstraat 49,51.0585863,3.7022347
Charlotte Despardstraat 30,51.060323,3.6892785
Koningin Astridpark,51.050248,3.7379477
Kongostraat 7,51.0606404,3.7310502
Brugsesteenweg 370,51.0685655,3.6850426
François Laurentplein,51.051422,3.7281736
Forelstraat 109,51.0487779,3.7430119
Voetweg 19,51.0406669,3.7272728
Volderstraat b&b hotel,51.0522008,3.7222339
Nadine Crappéstraat 12,51.0543356,3.6902522
P+R Gentbrugge,51.0324413,3.7590644
Sportstraat 212,51.0417894,3.7068596
Molenaarsstraat 3,51.0594992,3.7186853
2de Korenmarkt,51.0550299,3.7220518
Parklaan 98,51.0344795,3.717256
Ferdinand Lousbergskaai 139,51.0440376,3.7401502
Paddenhoek,51.051762,3.7247029
Meulesteedsesteenweg 146A,51.0760789,3.7304208
Blauw Kotje,51.0311431,3.7137303
P+R Galveston,51.0743332,3.7219552
Stapelplein 31,51.0642826,3.7339905
Gaston Crommenlaan 8,51.0363702,3.7357186
Hector van Wittenberghe,51.0587496,3.713344
Thai Center,51.0379481,3.711039
Corbiestraat 36,51.0331016,3.7238981
Vliegtuiglaan 10,51.0739085,3.7390308
Az Sint Lucas ,51.0614386,3.7202492
Ter Platen 32,51.0392373,3.7295442
Emanuel Hielstraat 105,51.0407663,3.7615006
Maïsstraat 213,51.0720608,3.7126556
Edmond Van Beverenplein 7,51.0729727,3.7097549
Beukelaarstraat,51.0612925,3.7024551
Forelstraat water,51.047414,3.73934
Zwijnaarde Overdekt,51.0124254,3.7077672
Anjelierstraat,51.0725219,3.7126014
Sint-Pietersnieuwstraat 35,51.0465209,3.7270528
Ekkergemstraat 9,51.0525839,3.7088423
Skate & Parkour,51.0492256,3.6875757
Emanuel Hielstraat 30,51.0446084,3.7587073
Oudburg 55,51.0591393,3.7248464
Stropstraat 157,51.0327095,3.7304218
Watt The Firms,51.0551047,3.7065574
Coupure Links Einde,51.0559268,3.708326
Ledebergplein 39,51.0374543,3.7412398
FilmFest vierNulvier,51.0476701,3.727033
Station Gentbrugge,51.0383084,3.7567656
Martelaarslaan 406,51.0485769,3.7094228
François Benardstraat 80,51.0419186,3.7316075
SMAK - Stedelijk Museum voor Actuele Kunst,51.0382829,3.7231035
Hector van Wittenberghestraat 55,51.059432,3.7123166
Meibloemstraat 120,51.0602159,3.6949114
Hospitaalbrug,51.0469277,3.7186038
Networks Gent,51.0288152,3.6939096
Sterre Noord,51.0262373,3.7128156
Alexianenplein 1,51.0521669,3.7174294
Maria Middelares bezoekers parking,51.0257732,3.7012117
Koningin Elisabethlaan 18,51.0376269,3.7147088
Kouter 29,51.0499047,3.7231159
Opgeëistenlaan 401,51.0630685,3.7159931
Campus Aula,51.0521984,3.7239713
Kompasplein 2,51.0643705,3.7374126
Europalaan 93,51.0447751,3.7001235
Kattenberg 2,51.0429065,3.7234729
Bij Sint-Jacobs 5,51.0566848,3.7268285
Bourgoyendreef,51.065758,3.686578
Bijlokevest 79,51.0476964,3.7123697
Brusselsesteenweg 1a,51.0419568,3.7412126
